parcel_id,latitude,longitude
"0060M00164000000","40.3987411946","-79.9828812256"
"0127J00119000000","40.4365318794","-79.9145492307"
"0022G00083000000","40.459726965","-80.0217917695"
"0087D00206000000","40.4319231032","-79.9163306936"
"0086H00282000000","40.4403154513","-79.9170199078"
"0023F00145000000","40.4588043753","-80.0105234381"
"0084K00259000000","40.4566937048","-79.9255576293"
"0049C00113000000","40.4702041124","-79.9558049007"
"0162K00068000000","40.4945625259","-80.0251409921"
"0034H00179000000","40.4103967844","-80.0006766965"
"0095S00134000000","40.3863163646","-79.9854254607"
"0023K00351000000","40.4565675511","-80.0087975169"
"0085F00009000000","40.4483281236","-79.9283367649"
"0023F00403000000","40.4576086994","-80.0086912087"
"0080L00003000000","40.47697243","-79.9572139554"
"0056F00054000000","40.4091201421","-79.9442403049"
"0042L00028000000","40.4572864273","-80.0546834598"
"0087A00195000000","40.4320817748","-79.9299040977"
"0052F00247000000","40.4493328613","-79.9412618757"
"0096J00190000000","40.3879934196","-80.0132805863"
"0083M00174000000","40.4652075033","-79.9173481837"
"0080P00018000000","40.4722080175","-79.9612613469"
"0086P00150050200","40.4335722662","-79.92613949"
"0049F00274000000","40.4685512785","-79.95811243"
"0127H00100000001","40.4320140141","-79.9040210189"
"0028F00215000000","40.4392417849","-79.959670429"
"0045E00352000000","40.4694682014","-80.029737973"
"0075E00002000000","40.4791642542","-80.0462399238"
"0025M00178000000","40.4563673404","-79.968733684"
"0139B00278000000","40.383637474","-80.0077867887"
"0115H00060000000","40.4880533297","-80.0169239829"
"0127P00154000000","40.4348814359","-79.9119359389"
"0061J00180000000","40.3989793753","-80.0135382381"
"0051E00241000A00","40.4579102818","-79.9458550471"
"0002H00088000000","40.4387081818","-79.9838223399"
"0035B00248000000","40.4118949703","-80.0251010825"
"0049M00146000000","40.465949833","-79.951406749"
"0049G00291000000","40.4690597372","-79.9560634095"
"0019J00241000000","40.4358554529","-80.0486153565"
"0087J00094000000","40.4280236171","-79.9323890673"
"0002G00013000000","40.4385232181","-79.9899102762"
"0009N00158000000","40.4441266184","-79.9981291116"
"0001H00365000000","40.4388362525","-80.0010339879"
"0035H00268000000","40.4093615833","-80.0172365489"
"0054J00346000000","40.4264183922","-79.9482281407"
"0001M00026000000","40.4371456095","-80.0011019216"
"0022R00214000000","40.4535482554","-80.0221704944"
"0175F00011000000","40.4477341308","-79.8952514739"
"0002J00179000000","40.4371210265","-79.9990740862"
"0023E00141000000","40.4587866181","-80.0134921943"
"0052D00047000000","40.4514400824","-79.9363659169"
"0082P00032000000","40.4738465443","-79.9256362319"
"0086N00162000001","40.4345539647","-79.9318854893"
"0001H00264000000","40.4400385679","-79.9997022083"
"0083B00338000000","40.4706178657","-79.9246409072"
"0023M00322000000","40.4555461515","-79.9994773874"
"0084F00150000000","40.4593635997","-79.9256642278"
"0028N00059000000","40.4345354325","-79.962362427"
"0011K00140000B00","40.4371886744","-79.9775917593"
"0001H00382000000","40.4382570216","-80.0006256414"
"0012L00165000000","40.4270222002","-79.9719302306"
"0068H00230000000","40.4284515278","-80.0671245795"
"0084D00150000000","40.4612641029","-79.9195448478"
"0125R00187000000","40.4541309955","-79.9052629602"
"0014A00215000000","40.4226573833","-79.9959846303"
"0029N00147000000","40.4244737758","-79.9639546282"
"0009P00025000000","40.4457250858","-79.9951578187"
"0084M00036000000","40.4567829891","-79.9200493342"
"0008G00136000000","40.4484229128","-80.0039529406"
"0095L00044000000","40.3872908632","-79.9871325742"
"0042G00265000000","40.4593652777","-80.0561350455"
"0009P00025000000","40.4457250858","-79.9951578187"
"0002C00450000400","40.4416547248","-79.9916338482"
"0126D00129000000","40.4521681772","-79.9016203627"
"0088G00234000000","40.4193743543","-79.9222900446"
"0084S00025000000","40.4551461251","-79.9185705048"
"0004G00117000000","40.4307393396","-80.0071423376"
"0088B00090000000","40.4218198223","-79.9272206363"
"0012S00095000000","40.4254036032","-79.967228433"
"0014A00224000000","40.4225790626","-79.9965873203"
"0075D00091000000","40.4803067471","-80.0353552982"
"0083K00814000000","40.4654063434","-79.9270270784"
"0055C00264000000","40.4220003128","-79.9383558583"
"0014J00085000000","40.4181487984","-79.9954449244"
"0002C00405000000","40.4410124668","-79.9879197719"
"0176N00025000000","40.4347607073","-79.8958257765"
"0085M00025000000","40.4457618677","-79.9200362062"
"0009N00049000000","40.44347951","-79.9969528259"
"0042L00264000000","40.4568956981","-80.057717371"
"0027C00065000000","40.4519232857","-79.9566493257"
"0019C00166000000","40.4425054958","-80.0399634446"
"0080H00225000000","40.4791607964","-79.9503646706"
"0023B00001000000","40.4621571691","-80.011206296"
"0008S00068000000","40.4438342108","-80.0022692676"
"0002L00108000000","40.4372503667","-79.9878644368"
"0004R00216000000","40.4238712169","-80.0052999704"
"0015B00174000000","40.4214496137","-80.0084466579"
"0086K00108000000","40.4362042135","-79.9245708671"
"0087H00069000000","40.4305020146","-79.9168154819"
"0011J00075000000","40.4378806785","-79.9822375984"
"0176J00117000000","40.4373090528","-79.8962812869"
"0085G00007000000","40.4481515388","-79.9209472284"
"0050N00272000000","40.4634147375","-79.9491820242"
"0046A00218000000","40.4709537442","-80.0146539585"
"0009H00072000000","40.4502405128","-79.9847862153"
"0121K00052000000","40.4853241387","-79.9282381376"
"0049F00019000000","40.4686712862","-79.9618369669"
"0012K00370000000","40.4262741231","-79.9784684123"
"0121J00101000000","40.4855056563","-79.9319651085"
"0084G00112000A00","40.4582012365","-79.9237144135"
"0003F00150000000","40.4303751209","-79.9949411111"
"0088F00135000000","40.4202142501","-79.9264432444"
"0025M00161000000","40.4568015722","-79.9698743038"
"0050N00322000000","40.464176055","-79.9456957359"
"0083H00316000000","40.469741683","-79.9192769867"
"0138C00120000000","40.3841943178","-79.9879043824"
"0011D00072000000","40.4417215293","-79.9667686562"
"0012E00294000000","40.429054605","-79.9822528812"
"0029N00141000000","40.4242912804","-79.963396791"
"0082M00322000000","40.4759059387","-79.916108495"
"0054S00030000000","40.4238514222","-79.9361827606"
"0046E00070000000","40.4684881588","-80.014938584"
"0173B00283000000","40.4714669926","-79.893867963"
"0013R00223000000","40.415802846","-79.9720237339"
"0023N00082000000","40.4546280381","-80.012916118"
"0050L00038000000","40.4666828495","-79.9377576998"
"0028F00056000000","40.4392541482","-79.9614319555"
"0023J00287000000","40.455774631","-80.0133622703"
"0115D00288000000","40.4901754742","-80.0191727438"
"0184N00201000000","40.3663393783","-79.9139500328"
"0085D00050000000","40.4521325215","-79.9185715421"
"0173B00302000000","40.4719434053","-79.8927680515"
"0046R00043000000","40.4641750492","-80.0073603777"
"0087P00256000000","40.4243078329","-79.9252770952"
"0051C00086000000","40.4624240205","-79.9400418073"
"0051A00101000000","40.4602613235","-79.9469940986"
"0010D00220000000","40.452394277","-79.969546996"
"0085C00180000000","40.4512433546","-79.9220153377"
"0003P00201000000","40.4238824101","-79.9942772715"
"0052M00174000000","40.4460660322","-79.9328648863"
"0086G00113000000","40.439630275","-79.9207671901"
"0023S00102000000","40.4530259997","-80.000665513"
"0007B00142000000","40.4509595335","-80.02516873"
"0083D00021000000","40.4713480625","-79.9198977642"
"0125K00153000000","40.457435176","-79.9085709893"
"0097S00044000000","40.3866257851","-80.0169358738"
"0025N00270000000","40.4531028523","-79.980643832"
"0052C00283000000","40.4507111405","-79.9390133252"
"0001D00010000000","40.4428073363","-80.0025064755"
"0001R00020000000","40.4340881022","-80.0049885452"
"0086M00034000000","40.4377656312","-79.918546196"
"0126H00247000000","40.4495425843","-79.900754927"
"0080K00139000000","40.4751340458","-79.9604209573"
"0024P00001000000","40.4550866677","-79.995259778"
"0010M00146000000","40.446872653","-79.9684073499"
"0096B00097000000","40.3935724526","-80.0119318734"
"0044D00003000000","40.4720292973","-80.0328974196"
"0049B00211000000","40.4716886593","-79.9589152469"
"0026A00007000000","40.4623164607","-79.965983201"
"0028F00206000000","40.4387932007","-79.9602843911"
"0097B00304000000","40.393712446","-80.0255292569"
"0086S00255000000","40.4356540119","-79.9187238451"
"0052N00018000000","40.4450406679","-79.9490734257"
"0243D00078000000","40.364083784","-79.903205892"
"0027D00161000000","40.4523064916","-79.9515273732"
"0022S00081000B00","40.4531166113","-80.0171116055"
"0024D00131000000","40.4624251088","-79.9849627207"
"0003P00160000000","40.4245367413","-79.9927735858"
"0120R00222000000","40.4841647846","-79.9408158781"
"0125R00023000000","40.4528919135","-79.9069831242"
"0046F00162000000","40.4680483325","-80.0118476556"
"0006M00193000000","40.4366389265","-80.0190731506"
"0012S00221000000","40.4236277209","-79.9687714717"
"0124K00077000000","40.4661519408","-79.9114649997"
"0041B00348000000","40.4504643006","-80.0587590238"
"0049C00144000000","40.4714071294","-79.9571999099"
"0001H00388000000","40.438339428","-80.0008451319"
"0014K00214000000","40.4170624389","-79.992887424"
"0003K00300000000","40.4283032086","-79.9931020561"
"0002M00310000000","40.436106554","-79.9835922908"
"0050L00063000000","40.4671141974","-79.9399906201"
"0121L00157000A00","40.4866039409","-79.9217531697"
"0027B00166000000","40.4521349709","-79.9615135501"
"0082N00102000000","40.4743027689","-79.9296682881"
"0115D00206000000","40.4896127413","-80.0170093782"
"0049N00088000A00","40.4643387549","-79.9640967543"
"0094B00256000000","40.392902715","-79.9759800431"
"0054N00080000000","40.424043677","-79.9481605701"
"0001G00203000000","40.4388734248","-80.0043750577"
"0023L00154000000","40.4566914658","-80.006294231"
"0026D00244000000","40.4621141108","-79.9504350995"
"0004B00092000000","40.4319838345","-80.0106835924"
"0007B00362000000","40.4526017386","-80.0250687119"
"0084B00173000000","40.4620321579","-79.9275121138"
"0082N00013000000","40.4743686825","-79.9310942885"
"0049L00259000000","40.4662118039","-79.9546225648"
"0123N00231000000","40.4731446795","-79.9132945421"
"0060R00119000000","40.3966432111","-79.9900846509"
"0002E00251000000","40.4388018535","-79.9964079236"
"0020R00092000000","40.4434798747","-80.0404482741"
"0124A00182000000","40.4718810628","-79.9152605086"
"0023M00291000000","40.4552966357","-80.0009630131"
"0027D00228000000","40.4511956224","-79.9506580673"
"0025F00184000000","40.4592203327","-79.9744889146"
"0128J00105000000","40.4264914659","-79.9144143783"
"0008C00135000000","40.4525936526","-80.0070761315"
"0028A00243000000","40.4422635963","-79.9641693253"
"0046P00065000000","40.4630130706","-80.0117069974"
"0049N00087000000","40.4644270773","-79.9638923749"
"0095K00069000000","40.3887654429","-79.9951543351"
"0076K00084000000","40.4746093346","-80.0275745757"
"0035H00217000000","40.4093488823","-80.0185049944"
"0116E00143000000","40.4881234306","-80.0128884094"
"0026D00089000000","40.4607826621","-79.9527209736"
"0086P00150100500","40.4331455675","-79.9261975948"
"0026H00245000000","40.4598216824","-79.9507424683"
"0096J00047000000","40.3884243368","-80.0123047432"
"0040M00088000000","40.4373949492","-80.0533749793"
"0051E00208000A00","40.4587565473","-79.9476805416"
"0022L00271000000","40.4553607716","-80.0234137317"
"0028F00206000000","40.4387932007","-79.9602843911"
"0035S00041000000","40.4051997821","-80.0198043123"
"0025J00164000000","40.4551322509","-79.9808223284"
"0231N00010000000","40.4548573903","-79.8822057552"
"0115E00015000000","40.48666674","-80.0289552672"
"0126L00201000000","40.4467067813","-79.9064948681"
"0128P00109000000","40.424542706","-79.9116914723"
"0028C00169000000","40.441026464","-79.9573800822"
"0049R00112000000","40.4644537601","-79.9575199949"
"0050H00221000000","40.4682776812","-79.9350340566"
"0035R00312000000","40.4064094157","-80.0207705588"
"0062P00224000000","40.3949683472","-80.0253788991"
"0033R00247000000","40.404564183","-79.9881216214"
"0002A00164000001","40.4417265917","-79.9972117486"
"0084N00281000000","40.4529941125","-79.9292183809"
"0080G00081000000","40.4774962268","-79.9568664276"
"0125B00006000000","40.462199019","-79.908967232"
"0176E00092000000","40.4382224681","-79.8961399998"
"0015B00138000000","40.4214207453","-80.0107348383"
"0001G00043000000","40.4405489603","-80.0062008801"
"0023K00363000000","40.4559053327","-80.008671461"
"0232C00059000000","40.4513707647","-79.8709994681"
"0082F00225000000","40.4778101129","-79.9259665083"
"0048N00010000000","40.4647689627","-79.9823489854"
"0120R00092000000","40.482185551","-79.9373431095"
"0045A00012000000","40.4700424909","-80.0326665184"
"0014A00187000000","40.4218863648","-79.997277922"
"0080K00052000000","40.4766984918","-79.9591232051"
"0075R00074000000","40.4738287303","-80.0381771289"
"0028R00173000000","40.4344697751","-79.955172149"
"0003H00022000000","40.4285916469","-79.9857549832"
"0041C00240000000","40.4517550411","-80.0558492792"
"0008K00020000000","40.4458399202","-80.0103660708"
"0025E00010000000","40.4580080871","-79.9787588364"
"0003L00095000000","40.427872617","-79.9871089902"
"0052J00342000000","40.4455454478","-79.9484799871"
"0124K00119000000","40.4657778207","-79.9107757499"
"0082A00168000000","40.4799511925","-79.9302761731"
"0026M00065000000","40.4555689896","-79.9520761871"
"0002F00326000000","40.4385950021","-79.9914450259"
"0022L00242000000","40.4557853589","-80.0231620376"
"0019P00161000000","40.4334525368","-80.0432301441"
"0075L00124000000","40.475039384","-80.0381102974"
"0006M00183000000","40.4365726118","-80.0185741236"
"0088E00159000000","40.4200307271","-79.9303250743"
"0048N00302000000","40.4625988965","-79.9787329744"
"0177A00178000000","40.4310880674","-79.8969770553"
"0046A00122000000","40.4710155193","-80.0133298603"
"0051S00312000000","40.4534331675","-79.93461481"
"0032A00315000000","40.4114806641","-79.9791104437"
"0082G00261000000","40.4773849262","-79.9223863981"
"0057C00096000000","40.4034532255","-79.9404996212"
"0055F00058000000","40.4188166657","-79.9438389325"
"0028L00233000000","40.4381260995","-79.9536541783"
"0051D00271000000","40.4620327602","-79.9329683016"
"0124D00027000000","40.4720960652","-79.9020711976"
"0050P00039000000","40.4639484629","-79.9445982048"
"0062B00125000000","40.4040529051","-80.0265702108"
"0027R00110000000","40.4451666737","-79.9548632884"
"0014B00018000000","40.4233971345","-79.9945016544"
"0045N00021000000","40.4643378692","-80.0287062824"
"0121L00018000000","40.4864072523","-79.9227577035"
"0086R00123000000","40.4338407724","-79.9236166447"
"0004S00308000000","40.4240569018","-80.0032481739"
"0062A00181000000","40.4023214883","-80.0302369744"
"0022B00289000000","40.4602721806","-80.024996781"
"0126J00150000000","40.4463983822","-79.9147418722"
"0008M00008000000","40.4476087414","-80.0024126244"
"0078R00090000000","40.4728264257","-79.9878027344"
"0082G00151000000","40.4779839727","-79.9203306834"
"0125J00050000000","40.4558295295","-79.9131816231"
"0006L00321000000","40.4366960872","-80.0206672385"
"0023S00103000000","40.4530130272","-80.0007360497"
"0231G00085000000","40.4579960168","-79.8724946044"
"0007F00058000000","40.4490434179","-80.0272583642"
"0012F00083000000","40.4297045551","-79.9777587321"
"0001C00224000000","40.4412135868","-80.0036177446"
"0050J00033000000","40.4665089193","-79.9460676454"
"0083L00273000000","40.4657844098","-79.9203977505"
"0095L00060000000","40.3881903563","-79.9875968295"
"0011K00056000A00","40.4378874725","-79.9746262243"
"0025J00160000000","40.4554129286","-79.9800062331"
"0056C00222000000","40.4122896296","-79.9383201864"
"0004R00072000000","40.4252423024","-80.0054138863"
"0071A00024000000","40.4602855944","-80.0792125177"
"0025N00053000000","40.4541072222","-79.9822782625"
"0025F00288000000","40.458771362","-79.9772398962"
